PersPerFam,PctHousLess3BR,householdsize,NumIlleg,state,PersPerRentOccHous,PctHousOwnOcc,PctWorkMomYoungKids,MedRentPctHousInc,NumUnderPov,ViolentCrimesPerPop
0.84,0.5,0.009950330853168083,0.0,7,0.85,0.79,0.47,0.51,0.009950330853168083,0.03
0.49,0.0,0.18232155679395465,0.009950330853168083,48,0.4,0.42,0.2,0.36,0.0295588022415444,0.36
0.68,0.5,0.009950330853168083,0.009950330853168083,22,0.62,0.57,0.39,0.7,0.009950330853168083,0.0
0.85,0.5,0.11332868530700317,0.0,23,0.93,0.93,0.61,0.61,0.0,0.24
0.64,0.0,0.019802627296179712,0.0,25,0.43,0.36,0.64,0.47,0.009950330853168083,0.3
0.82,0.5,0.019802627296179712,0.0,9,0.7,0.62,0.36,0.56,0.0,1.0
0.71,0.5,0.04879016416943201,0.009950330853168083,48,0.57,0.64,0.71,0.22,0.009950330853168083,0.43
0.85,0.5,0.04879016416943201,0.0,17,0.73,0.67,0.66,0.24,0.0,0.11
0.64,0.5,0.0,0.009950330853168083,22,0.56,0.55,0.68,0.23,0.0295588022415444,0.41
0.76,0.5,0.009950330853168083,0.0,61,0.67,0.66,0.48,0.44,0.0,0.22
0.47,0.5,0.04879016416943201,0.009950330853168083,9,0.53,0.48,0.44,0.28,0.019802627296179712,0.7
0.63,0.0,0.039220713153281295,0.009950330853168083,44,0.42,0.41,0.26,0.29,0.019802627296179712,0.1
0.61,0.0,0.14842000511827327,0.009950330853168083,48,0.47,0.42,0.63,0.15,0.009950330853168083,0.61
0.9,0.5,0.10436001532424277,0.0,27,0.83,0.77,0.32,0.46,0.0,0.06
0.64,0.5,0.36464311358790924,0.019802627296179712,5,0.68,0.69,0.52,0.54,0.019802627296179712,0.12
0.23,0.0,0.5538851132264376,0.12221763272424921,61,0.26,0.22,0.44,0.3,0.13976194237515868,0.41
0.91,0.5,0.12221763272424921,0.0,22,0.92,0.93,0.66,0.97,0.009950330853168083,0.04
0.35,0.0,0.5068176023684519,0.058268908123975775,23,0.28,0.27,0.67,0.41,0.09531017980432487,0.01
0.78,0.5,0.2776317365982795,0.0,48,0.35,0.38,0.47,0.52,0.0295588022415444,0.04
0.74,0.0,0.12221763272424921,0.0,22,0.35,0.38,0.5,0.85,0.009950330853168083,0.18
0.82,0.5,0.009950330853168083,0.0,27,0.7,0.66,0.48,0.53,0.0,0.47
0.48,0.0,0.04879016416943201,0.009950330853168083,44,0.55,0.55,0.53,0.05,0.019802627296179712,0.03
0.26,0.5,0.598836501088704,0.019802627296179712,44,0.4,0.45,0.75,0.06,0.019802627296179712,0.21
0.41,0.0,0.4574248470388754,0.019802627296179712,61,0.57,0.52,0.51,0.56,0.009950330853168083,0.13
0.69,0.0,0.009950330853168083,0.009950330853168083,17,0.14,0.16,0.46,0.65,0.009950330853168083,0.25
0.23,0.5,0.598836501088704,0.10436001532424277,21,0.44,0.48,0.41,0.64,0.12221763272424921,0.02
0.79,0.5,0.009950330853168083,0.0,25,0.89,0.9,0.54,0.34,0.009950330853168083,0.08
0.49,0.0,0.06765864847381481,0.009950330853168083,21,0.0,0.01,0.49,1.0,0.039220713153281295,0.05
0.43,0.5,0.14842000511827327,0.019802627296179712,73,0.59,0.56,0.16,0.31,0.04879016416943201,0.05
0.45,0.5,0.25464221837358075,0.009950330853168083,44,0.67,0.64,0.94,0.06,0.009950330853168083,0.02
0.37,0.0,0.5247285289349821,0.09531017980432487,10,0.37,0.34,0.63,0.31,0.13976194237515868,0.27
0.89,0.5,0.009950330853168083,0.0,3,0.9,0.87,0.73,0.46,0.0,0.06
0.76,0.5,0.1310282624064041,0.009950330853168083,22,0.66,0.66,0.44,0.3,0.019802627296179712,0.5
0.43,0.5,0.5877866649021191,0.10436001532424277,11,0.52,0.51,0.49,0.23,0.13976194237515868,0.28
0.8,0.5,0.0295588022415444,0.009950330853168083,22,0.68,0.63,0.44,0.72,0.019802627296179712,0.12
0.61,0.5,0.04879016416943201,0.0,44,0.57,0.58,0.45,0.44,0.009950330853168083,0.1
0.5,0.5,0.29266961396282004,0.009950330853168083,61,0.49,0.48,0.75,0.37,0.019802627296179712,0.09
0.23,0.0,0.598836501088704,0.12221763272424921,35,0.36,0.35,0.24,0.33,0.13976194237515868,0.21
0.89,0.5,0.009950330853168083,0.0,27,0.84,0.8,0.47,0.47,0.0,0.02
0.61,0.0,0.009950330853168083,0.0,44,0.66,0.64,0.62,0.16,0.009950330853168083,1.0
0.27,0.5,0.598836501088704,0.08617769624105233,39,0.41,0.39,0.79,0.69,0.04879016416943201,0.24
0.78,0.5,0.16551443847757338,0.009950330853168083,39,0.79,0.74,0.55,0.59,0.019802627296179712,0.13
0.75,0.5,0.058268908123975775,0.0,21,0.79,0.71,0.53,0.53,0.009950330853168083,0.1
0.23,0.0,0.598836501088704,0.04879016416943201,48,0.0,0.01,0.84,0.61,0.039220713153281295,0.12
0.38,0.0,0.26236426446749106,0.009950330853168083,61,0.44,0.47,0.14,0.53,0.019802627296179712,0.06
0.23,0.0,0.25464221837358075,0.12221763272424921,7,0.19,0.19,0.33,0.51,0.13976194237515868,0.12
0.5,0.0,0.009950330853168083,0.009950330853168083,11,0.52,0.47,0.73,0.37,0.019802627296179712,0.06
0.59,0.5,0.009950330853168083,0.0,44,0.48,0.46,0.42,0.44,0.009950330853168083,0.22
0.45,0.0,0.009950330853168083,0.009950330853168083,11,0.43,0.38,0.52,0.2,0.019802627296179712,0.15
0.56,0.0,0.173953307123438,0.009950330853168083,44,0.47,0.48,0.67,0.27,0.0295588022415444,0.03
0.68,0.5,0.058268908123975775,0.009950330853168083,49,0.68,0.65,0.6,0.4,0.019802627296179712,0.3
0.72,0.0,0.019802627296179712,0.009950330853168083,7,0.61,0.5,0.45,0.47,0.019802627296179712,0.02
0.9,0.5,0.009950330853168083,0.0,77,0.88,0.84,0.46,0.43,0.0,0.05
0.71,0.5,0.15700374880966475,0.019802627296179712,8,0.59,0.61,0.64,0.73,0.0295588022415444,0.02
0.91,0.5,0.0295588022415444,0.0,13,0.81,0.73,0.23,0.49,0.0,0.02
0.87,0.5,0.009950330853168083,0.0,23,0.87,0.83,0.34,0.45,0.0,0.07
0.69,0.0,0.0,0.0,35,0.55,0.46,0.9,0.26,0.019802627296179712,0.26
0.57,0.5,0.1310282624064041,0.0,61,0.55,0.54,0.48,0.04,0.009950330853168083,1.0
0.33,0.5,0.598836501088704,0.058268908123975775,19,0.36,0.38,0.54,0.37,0.07696104113612832,0.35
0.47,0.0,0.27002713721306015,0.009950330853168083,61,0.53,0.53,0.79,0.2,0.009950330853168083,0.08
0.62,0.5,0.0,0.0,75,0.68,0.63,0.56,0.28,0.009950330853168083,0.03
0.7,0.5,0.15700374880966475,0.0,21,0.31,0.29,0.46,0.46,0.009950330853168083,0.02
0.33,0.0,0.43178241642553783,0.009950330853168083,44,0.33,0.37,0.8,0.37,0.019802627296179712,0.03
0.71,0.5,0.0,0.0,48,0.56,0.56,0.69,0.35,0.019802627296179712,0.11
0.6,0.0,0.0,0.0,61,0.54,0.53,0.47,0.4,0.009950330853168083,0.29
0.47,0.0,0.3784364357202451,0.10436001532424277,8,0.33,0.36,0.18,0.96,0.11332868530700317,0.79
0.88,0.5,0.019802627296179712,0.0,31,0.92,0.9,0.27,0.79,0.009950330853168083,0.13
0.4,0.5,0.5653138090500605,0.0295588022415444,20,0.53,0.53,0.9,0.09,0.039220713153281295,0.02
0.48,0.0,0.058268908123975775,0.019802627296179712,47,0.36,0.36,0.35,0.55,0.039220713153281295,0.01
0.52,0.0,0.019802627296179712,0.019802627296179712,47,0.42,0.39,0.44,0.34,0.06765864847381481,0.23
0.42,0.0,0.14842000511827327,0.019802627296179712,5,0.25,0.27,0.28,0.65,0.0295588022415444,1.0
0.54,0.0,0.07696104113612832,0.039220713153281295,34,0.31,0.37,0.45,0.57,0.06765864847381481,0.33
0.28,0.0,0.2851789422336624,0.0295588022415444,11,0.19,0.2,0.51,0.83,0.0295588022415444,0.58
0.91,0.5,0.019802627296179712,0.0,13,0.96,0.95,0.51,0.34,0.0,0.18
0.5,0.5,0.36464311358790924,0.0295588022415444,36,0.54,0.54,0.69,0.35,0.0295588022415444,0.5
0.63,0.5,0.0295588022415444,0.0,5,0.59,0.57,0.44,0.16,0.019802627296179712,0.4
0.75,0.5,0.019802627296179712,0.009950330853168083,37,0.71,0.7,0.44,0.64,0.019802627296179712,0.34
0.83,0.5,0.07696104113612832,0.0,29,0.78,0.73,0.27,0.41,0.0,0.05
0.42,0.0,0.5007752879124893,0.04879016416943201,34,0.5,0.53,0.49,0.34,0.07696104113612832,0.04
0.38,0.0,0.009950330853168083,0.009950330853168083,63,0.26,0.25,0.5,0.49,0.019802627296179712,0.06
0.71,0.5,0.0295588022415444,0.009950330853168083,60,0.62,0.61,0.54,0.75,0.0295588022415444,0.04
0.76,0.5,0.0,0.0,87,0.71,0.66,0.64,0.21,0.009950330853168083,0.05
0.71,0.5,0.0,0.0,63,0.63,0.6,0.77,0.41,0.009950330853168083,0.01
0.23,0.0,0.598836501088704,0.039220713153281295,20,0.3,0.36,0.71,0.2,0.039220713153281295,0.31
0.91,0.5,0.009950330853168083,0.0,21,0.88,0.82,0.51,0.47,0.0,0.62
0.54,0.0,0.173953307123438,0.039220713153281295,60,0.33,0.3,0.7,0.24,0.11332868530700317,0.2
0.57,0.5,0.4574248470388754,0.009950330853168083,20,0.57,0.56,0.86,0.56,0.019802627296179712,0.6
0.8,0.5,0.019802627296179712,0.0,21,0.85,0.81,0.58,0.62,0.0,0.97
0.82,0.0,0.058268908123975775,0.0,29,0.97,0.99,0.25,0.84,0.009950330853168083,0.28
0.66,0.5,0.009950330853168083,0.009950330853168083,47,0.56,0.54,0.53,0.54,0.039220713153281295,0.13
0.61,0.5,0.3920420877760237,0.019802627296179712,63,0.55,0.58,0.82,0.49,0.009950330853168083,0.07
0.91,1.0,0.058268908123975775,0.0,25,0.97,0.96,0.11,0.68,0.009950330853168083,0.26
0.91,0.5,0.009950330853168083,0.0,39,0.78,0.72,0.42,0.45,0.0,0.07
0.67,0.5,0.06765864847381481,0.0295588022415444,17,0.49,0.43,0.64,0.46,0.0295588022415444,0.29
0.36,0.5,0.4637340162321401,0.009950330853168083,63,0.45,0.47,0.62,0.44,0.019802627296179712,0.04
0.25,0.0,0.44468582126144574,0.10436001532424277,61,0.52,0.56,0.54,0.59,0.09531017980432487,0.85
0.71,0.5,0.0,0.0,71,0.69,0.67,0.52,0.09,0.009950330853168083,0.76
0.8,0.5,0.10436001532424277,0.0,5,0.82,0.77,0.17,0.34,0.0,0.17
0.23,0.0,0.598836501088704,0.12221763272424921,1,0.24,0.23,0.63,0.41,0.13976194237515868,0.65
0.77,0.5,0.009950330853168083,0.0,77,0.7,0.63,0.49,0.46,0.0,0.54
0.78,0.5,0.019802627296179712,0.0,22,0.71,0.68,0.55,0.86,0.009950330853168083,0.36
0.86,0.5,0.019802627296179712,0.0,71,0.74,0.7,0.41,0.42,0.009950330853168083,0.13
0.59,0.0,0.019802627296179712,0.0,63,0.62,0.63,0.24,0.1,0.009950330853168083,0.18
0.61,0.0,0.07696104113612832,0.06765864847381481,25,0.39,0.34,0.73,0.42,0.13976194237515868,0.35
0.42,0.5,0.35065687161316933,0.0295588022415444,22,0.51,0.5,0.51,0.15,0.039220713153281295,0.06
0.23,0.5,0.5766133643039938,0.0295588022415444,29,0.4,0.39,0.42,0.58,0.019802627296179712,0.28
0.34,0.0,0.4382549309311553,0.08617769624105233,61,0.05,0.05,0.48,0.68,0.08617769624105233,0.28
0.6,0.0,0.019802627296179712,0.009950330853168083,20,0.54,0.57,0.53,0.8,0.009950330853168083,0.08
0.83,0.5,0.039220713153281295,0.009950330853168083,17,0.68,0.63,0.63,0.43,0.0295588022415444,0.14
0.71,0.0,0.0295588022415444,0.0,79,0.46,0.34,0.55,0.41,0.009950330853168083,0.1
0.58,0.0,0.039220713153281295,0.009950330853168083,63,0.6,0.63,0.06,0.46,0.039220713153281295,0.06
0.86,0.5,0.10436001532424277,0.0,36,0.66,0.61,0.64,0.49,0.009950330853168083,0.06
0.65,0.5,0.039220713153281295,0.0,63,0.58,0.67,0.26,0.72,0.009950330853168083,0.48
0.73,0.5,0.039220713153281295,0.0,61,0.61,0.54,0.54,0.25,0.0,0.09
0.46,0.0,0.009950330853168083,0.019802627296179712,37,0.35,0.37,0.38,0.39,0.06765864847381481,0.19
0.41,0.0,0.08617769624105233,0.0295588022415444,22,0.31,0.39,0.32,0.42,0.06765864847381481,0.26
0.61,0.0,0.0,0.0,63,0.55,0.53,0.5,0.09,0.009950330853168083,0.02
0.85,0.5,0.0295588022415444,0.0,3,0.75,0.69,0.43,0.51,0.0,0.08
0.67,0.5,0.4700036292457355,0.009950330853168083,35,0.67,0.58,0.51,0.27,0.009950330853168083,0.22
0.53,0.0,0.009950330853168083,0.009950330853168083,27,0.43,0.42,0.64,0.46,0.009950330853168083,0.2
0.66,0.5,0.039220713153281295,0.0,63,0.65,0.61,0.36,0.12,0.009950330853168083,0.03
0.48,0.0,0.07696104113612832,0.009950330853168083,60,0.17,0.17,0.49,0.25,0.12221763272424921,0.03
0.91,0.5,0.0,0.0,63,0.87,0.84,0.35,0.41,0.0,0.02
0.43,0.0,0.0295588022415444,0.009950330853168083,3,0.41,0.39,0.61,0.32,0.019802627296179712,0.11
0.87,0.5,0.1906203596086497,0.0,63,0.84,0.85,0.94,0.47,0.0,0.08
0.43,0.0,0.2151113796169455,0.019802627296179712,36,0.39,0.39,0.46,0.37,0.07696104113612832,0.24
0.56,0.0,0.019802627296179712,0.019802627296179712,50,0.35,0.33,0.58,0.44,0.12221763272424921,0.22
0.78,0.5,0.14842000511827327,0.009950330853168083,21,0.71,0.68,0.52,0.49,0.009950330853168083,0.5
0.64,0.0,0.009950330853168083,0.019802627296179712,79,0.58,0.51,0.7,0.47,0.0295588022415444,0.26
0.91,0.5,0.06765864847381481,0.0,35,0.91,0.86,0.23,0.42,0.0,0.09
0.51,0.0,0.12221763272424921,0.009950330853168083,36,0.4,0.36,0.46,0.37,0.0295588022415444,0.02
0.48,0.5,0.1988508587451652,0.058268908123975775,11,0.61,0.61,0.59,0.47,0.04879016416943201,0.55
0.23,0.0,0.598836501088704,0.039220713153281295,1,0.47,0.45,0.67,0.6,0.019802627296179712,0.18
0.61,0.5,0.039220713153281295,0.009950330853168083,20,0.64,0.58,0.29,0.07,0.019802627296179712,0.09
0.62,0.5,0.009950330853168083,0.0,27,0.68,0.64,0.34,0.54,0.009950330853168083,0.09
0.71,0.5,0.019802627296179712,0.0,63,0.64,0.59,0.28,0.49,0.0,0.46
0.46,0.0,0.10436001532424277,0.0,63,0.31,0.28,0.88,0.42,0.009950330853168083,0.04
0.8,0.5,0.009950330853168083,0.0,17,0.74,0.66,0.52,0.53,0.009950330853168083,0.07
0.91,0.5,0.019802627296179712,0.0,13,0.97,0.98,0.38,0.43,0.0,1.0
0.83,0.5,0.08617769624105233,0.0,5,0.33,0.38,0.39,0.55,0.009950330853168083,0.04
0.23,0.0,0.2851789422336624,0.009950330853168083,7,0.38,0.39,0.2,0.46,0.019802627296179712,0.04
0.69,0.5,0.04879016416943201,0.019802627296179712,37,0.67,0.7,0.08,0.75,0.058268908123975775,0.13
0.4,0.0,0.0295588022415444,0.009950330853168083,19,0.37,0.33,0.33,0.16,0.0295588022415444,0.16
0.73,0.5,0.20701416938432612,0.009950330853168083,34,0.29,0.33,0.54,0.41,0.0295588022415444,0.04
0.71,0.5,0.06765864847381481,0.0,63,0.62,0.61,0.62,0.38,0.009950330853168083,0.12
0.86,0.5,0.0295588022415444,0.0,91,0.69,0.63,0.48,0.67,0.0,0.09
0.85,0.5,0.0295588022415444,0.009950330853168083,95,0.84,0.78,0.52,0.32,0.009950330853168083,0.53
0.83,0.5,0.0,0.0,20,0.84,0.77,0.47,0.04,0.009950330853168083,0.14
0.85,1.0,0.019802627296179712,0.0,1,0.84,0.82,0.27,0.5,0.009950330853168083,0.1
0.74,0.5,0.08617769624105233,0.009950330853168083,37,0.45,0.4,0.74,0.57,0.019802627296179712,0.45
0.68,0.5,0.16551443847757338,0.009950330853168083,1,0.85,0.84,0.64,0.56,0.009950330853168083,0.03
0.23,0.5,0.598836501088704,0.07696104113612832,34,0.49,0.5,0.56,0.49,0.08617769624105233,0.28
0.81,0.5,0.039220713153281295,0.0,17,0.68,0.6,0.59,0.49,0.009950330853168083,0.15
0.64,0.0,0.06765864847381481,0.009950330853168083,50,0.44,0.39,0.53,0.33,0.09531017980432487,0.39
0.65,0.0,0.20701416938432612,0.0,63,0.29,0.18,0.81,0.35,0.0,0.03
0.79,0.5,0.12221763272424921,0.0,21,0.6,0.6,0.48,0.42,0.009950330853168083,0.23
0.23,0.5,0.598836501088704,0.019802627296179712,63,0.51,0.54,0.47,0.32,0.019802627296179712,0.1
0.59,0.0,0.09531017980432487,0.019802627296179712,60,0.18,0.22,0.6,0.7,0.039220713153281295,0.22
0.91,0.5,0.019802627296179712,0.0,3,0.8,0.79,0.17,0.49,0.0,0.26
0.55,0.0,0.0295588022415444,0.04879016416943201,36,0.33,0.32,0.45,0.63,0.06765864847381481,0.03
0.53,0.5,0.10436001532424277,0.019802627296179712,63,0.53,0.46,0.49,0.28,0.0295588022415444,0.43
0.75,0.0,0.2151113796169455,0.009950330853168083,25,0.35,0.31,0.37,0.63,0.009950330853168083,0.11
0.63,0.0,0.019802627296179712,0.0,63,0.59,0.53,0.34,0.62,0.0,0.1
0.81,0.5,0.009950330853168083,0.009950330853168083,1,0.63,0.58,0.81,0.63,0.009950330853168083,0.03
0.84,0.5,0.009950330853168083,0.0,79,0.67,0.59,0.64,0.34,0.0,0.07
0.53,0.5,0.04879016416943201,0.009950330853168083,20,0.59,0.58,0.25,0.07,0.039220713153281295,0.16
0.63,0.0,0.173953307123438,0.019802627296179712,60,0.28,0.23,0.55,0.55,0.10436001532424277,0.06
0.77,0.5,0.019802627296179712,0.0,27,0.77,0.71,0.12,0.68,0.0,0.18
0.68,0.0,0.07696104113612832,0.009950330853168083,36,0.55,0.55,0.75,0.74,0.019802627296179712,0.06
0.61,0.0,0.009950330853168083,0.009950330853168083,13,0.47,0.41,0.67,0.66,0.019802627296179712,0.2
0.5,0.5,0.07696104113612832,0.009950330853168083,71,0.6,0.55,0.87,0.43,0.009950330853168083,0.14
0.77,0.5,0.0295588022415444,0.009950330853168083,9,0.77,0.73,0.5,0.58,0.019802627296179712,0.15
0.61,0.0,0.039220713153281295,0.0295588022415444,22,0.46,0.54,0.47,0.86,0.039220713153281295,0.04
0.79,0.5,0.08617769624105233,0.0,23,0.7,0.63,0.49,0.56,0.009950330853168083,0.16
0.6,0.0,0.30010459245033805,0.009950330853168083,20,0.47,0.44,0.6,0.53,0.009950330853168083,0.64
0.71,0.5,0.1906203596086497,0.009950330853168083,20,0.71,0.72,0.42,0.32,0.019802627296179712,0.2
0.47,0.0,0.019802627296179712,0.04879016416943201,20,0.0,0.0,0.03,0.68,0.058268908123975775,0.65
0.7,0.5,0.009950330853168083,0.0,31,0.6,0.56,0.7,0.56,0.009950330853168083,0.17
0.91,0.5,0.019802627296179712,0.0,9,0.97,0.97,0.35,0.49,0.0,0.14
0.8,0.5,0.08617769624105233,0.009950330853168083,37,0.67,0.62,0.42,0.59,0.009950330853168083,0.27
0.39,0.5,0.07696104113612832,0.08617769624105233,5,0.31,0.3,0.46,0.52,0.13976194237515868,0.12
0.61,0.0,0.009950330853168083,0.0,20,0.55,0.54,0.55,0.25,0.009950330853168083,0.74
0.35,0.0,0.15700374880966475,0.0295588022415444,21,0.36,0.35,0.17,0.2,0.06765864847381481,0.73
0.23,0.5,0.598836501088704,0.12221763272424921,45,0.42,0.42,0.6,0.4,0.08617769624105233,0.24
0.86,0.5,0.058268908123975775,0.0,20,0.63,0.6,0.44,0.18,0.009950330853168083,1.0
0.62,0.0,0.13976194237515868,0.0295588022415444,61,0.53,0.5,0.58,0.2,0.08617769624105233,0.03
0.38,0.0,0.009950330853168083,0.019802627296179712,34,0.46,0.54,0.22,0.73,0.039220713153281295,1.0
0.91,1.0,0.009950330853168083,0.0,63,0.99,0.99,0.25,0.44,0.0,0.21
0.57,0.0,0.009950330853168083,0.0,63,0.47,0.44,0.41,0.63,0.009950330853168083,0.25
0.91,1.0,0.009950330853168083,0.0,17,0.96,0.93,0.31,0.51,0.0,0.26
0.39,0.0,0.04879016416943201,0.0295588022415444,22,0.38,0.46,0.29,0.45,0.04879016416943201,0.51
0.52,0.5,0.3920420877760237,0.009950330853168083,63,0.55,0.55,0.55,0.27,0.019802627296179712,0.01
0.84,0.0,0.0,0.0,63,0.86,0.83,0.74,0.72,0.0,0.03
0.42,0.5,0.06765864847381481,0.009950330853168083,13,0.59,0.58,0.37,0.18,0.019802627296179712,0.01
0.48,0.0,0.1906203596086497,0.009950330853168083,63,0.5,0.53,0.27,0.13,0.0295588022415444,0.16
0.58,0.0,0.0295588022415444,0.10436001532424277,50,0.34,0.36,0.29,0.89,0.1310282624064041,0.52
0.91,0.5,0.058268908123975775,0.0,91,0.84,0.78,0.48,0.51,0.0,0.1
0.91,0.5,0.019802627296179712,0.0,3,0.85,0.81,0.33,0.42,0.0,0.24
0.53,0.5,0.009950330853168083,0.019802627296179712,37,0.48,0.47,0.4,0.46,0.058268908123975775,0.3
0.72,0.5,0.009950330853168083,0.019802627296179712,61,0.67,0.6,0.74,0.13,0.04879016416943201,0.69
0.79,0.5,0.009950330853168083,0.0,20,0.74,0.7,0.69,0.56,0.009950330853168083,0.09
0.91,0.5,0.009950330853168083,0.0,35,0.8,0.71,0.36,0.37,0.0,0.22
0.39,0.0,0.25464221837358075,0.0295588022415444,22,0.42,0.45,0.5,0.63,0.039220713153281295,0.65
0.7,0.5,0.2151113796169455,0.009950330853168083,34,0.63,0.62,0.55,0.37,0.009950330853168083,0.17
0.27,0.5,0.598836501088704,0.04879016416943201,22,0.47,0.48,0.59,0.3,0.058268908123975775,0.09
0.89,0.5,0.019802627296179712,0.0,3,0.86,0.83,0.17,0.59,0.0,0.77
0.64,0.5,0.27002713721306015,0.019802627296179712,36,0.75,0.75,0.66,0.56,0.0295588022415444,0.33
0.85,0.5,0.08617769624105233,0.0,21,0.85,0.81,0.65,0.54,0.009950330853168083,0.38
0.77,0.5,0.009950330853168083,0.0,9,0.81,0.75,0.49,0.41,0.009950330853168083,0.07
0.64,0.5,0.0,0.0,63,0.6,0.62,0.43,0.34,0.019802627296179712,0.19
0.59,0.0,0.009950330853168083,0.0,17,0.51,0.49,0.63,0.66,0.009950330853168083,0.09
0.47,0.0,0.32208349916911333,0.009950330853168083,63,0.46,0.5,0.5,0.34,0.019802627296179712,0.21
0.79,0.5,0.009950330853168083,0.0,3,0.69,0.62,0.62,0.35,0.009950330853168083,0.08
0.66,0.5,0.23111172096338664,0.009950330853168083,9,0.79,0.81,0.63,0.63,0.009950330853168083,0.1
0.69,0.0,0.0295588022415444,0.009950330853168083,17,0.33,0.32,0.69,0.36,0.019802627296179712,0.05
0.23,0.0,0.598836501088704,0.058268908123975775,34,0.34,0.38,0.81,0.4,0.04879016416943201,0.23
0.83,0.5,0.06765864847381481,0.009950330853168083,23,0.68,0.62,0.29,0.67,0.019802627296179712,0.08
0.86,0.5,0.009950330853168083,0.0,17,0.84,0.83,0.42,0.51,0.0,0.02
0.54,0.0,0.04879016416943201,0.0,30,0.54,0.51,0.72,0.23,0.0295588022415444,0.08
0.36,0.0,0.4510756193602167,0.11332868530700317,11,0.34,0.32,0.75,0.34,0.13976194237515868,0.12
0.8,0.5,0.08617769624105233,0.0,27,0.65,0.6,0.31,0.49,0.0,0.4
0.9,0.5,0.009950330853168083,0.0,1,0.92,0.9,0.31,0.55,0.0,0.45
0.73,0.0,0.06765864847381481,0.009950330853168083,34,0.63,0.56,0.28,0.51,0.019802627296179712,0.05
0.87,0.5,0.0295588022415444,0.0,37,0.9,0.9,0.36,0.79,0.0,0.03
0.67,0.5,0.009950330853168083,0.0,30,0.57,0.51,0.4,0.46,0.009950330853168083,0.36
0.48,0.5,0.4252677354043441,0.019802627296179712,31,0.53,0.57,0.3,0.56,0.039220713153281295,0.08
0.23,0.0,0.598836501088704,0.058268908123975775,13,0.12,0.09,0.62,0.66,0.04879016416943201,0.07
0.86,0.5,0.019802627296179712,0.0,30,0.85,0.83,0.34,0.94,0.009950330853168083,1.0
0.78,0.5,0.14842000511827327,0.009950330853168083,21,0.72,0.66,0.58,0.54,0.009950330853168083,0.04
0.46,0.0,0.13976194237515868,0.12221763272424921,21,0.45,0.42,0.53,0.39,0.13976194237515868,0.06
0.81,0.5,0.019802627296179712,0.0,17,0.69,0.63,0.56,0.51,0.0,1.0
0.84,0.5,0.0295588022415444,0.0,7,0.88,0.83,0.48,0.49,0.0,0.2
0.89,0.5,0.08617769624105233,0.0,30,0.71,0.74,0.76,0.57,0.009950330853168083,0.14
0.59,0.0,0.10436001532424277,0.009950330853168083,30,0.25,0.34,0.68,0.84,0.009950330853168083,0.48
0.37,0.0,0.29266961396282004,0.009950330853168083,22,0.43,0.46,0.66,0.2,0.0295588022415444,0.13
0.52,0.0,0.13976194237515868,0.0295588022415444,52,0.35,0.4,0.38,0.65,0.04879016416943201,0.67
0.85,0.5,0.0,0.0,49,0.86,0.8,0.46,0.27,0.0,0.04
0.47,0.0,0.1988508587451652,0.0,31,0.54,0.54,0.82,0.17,0.009950330853168083,0.49
0.68,0.5,0.16551443847757338,0.039220713153281295,11,0.58,0.55,0.41,0.38,0.11332868530700317,0.05
0.65,0.5,0.019802627296179712,0.019802627296179712,37,0.53,0.49,0.52,0.41,0.04879016416943201,0.02
0.73,0.0,0.019802627296179712,0.009950330853168083,17,0.4,0.37,0.39,0.56,0.019802627296179712,0.39
0.72,0.0,0.04879016416943201,0.0,17,0.63,0.58,0.24,0.52,0.009950330853168083,0.29
0.7,0.5,0.16551443847757338,0.0,43,0.71,0.66,0.66,0.28,0.009950330853168083,0.02
0.91,0.5,0.039220713153281295,0.009950330853168083,25,0.89,0.84,0.31,0.6,0.009950330853168083,0.25
0.53,0.0,0.009950330853168083,0.0,30,0.47,0.55,0.52,0.62,0.019802627296179712,0.23
0.51,0.5,0.14842000511827327,0.009950330853168083,89,0.56,0.51,0.79,0.27,0.009950330853168083,0.01
0.81,0.5,0.1310282624064041,0.0,71,0.71,0.66,0.58,0.53,0.0,0.12
0.54,0.5,0.019802627296179712,0.0,23,0.62,0.61,0.29,0.63,0.009950330853168083,0.1
0.44,0.0,0.04879016416943201,0.039220713153281295,7,0.21,0.19,0.39,0.47,0.04879016416943201,0.04
0.82,0.5,0.009950330853168083,0.0,5,0.8,0.76,0.51,0.56,0.0,0.14
0.56,0.5,0.13976194237515868,0.009950330853168083,17,0.57,0.51,0.47,0.55,0.009950330853168083,0.2
0.9,0.5,0.0295588022415444,0.009950330853168083,30,0.76,0.78,0.48,1.0,0.009950330853168083,0.13
0.32,0.5,0.3920420877760237,0.019802627296179712,22,0.36,0.37,0.49,0.35,0.0295588022415444,0.03
0.77,0.5,0.009950330853168083,0.0,22,0.72,0.65,0.58,0.13,0.009950330853168083,0.11
0.51,0.5,0.16551443847757338,0.12221763272424921,11,0.45,0.45,0.32,0.56,0.13976194237515868,1.0
0.91,0.5,0.039220713153281295,0.0,31,0.96,0.95,0.11,0.75,0.0,0.28
0.82,0.5,0.009950330853168083,0.0,29,0.88,0.9,0.42,0.68,0.009950330853168083,0.01
0.25,0.0,0.4054651081081644,0.12221763272424921,3,0.45,0.41,0.31,0.32,0.13976194237515868,0.24
0.81,0.5,0.009950330853168083,0.0,22,0.65,0.58,0.83,0.32,0.009950330853168083,0.43
